,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
72,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,1.0,0.0,0.0,-0.00251,0.01959,,10.0,18.76,30 x 300,17.41,18.32,412.0,0.15,0.17,1001 x 1088,0.15,-0.03817,0.00796,0.02495,-0.15313,-0.00113,0.35255,2193.0,18.0,0.042
73,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.93309,0.01111,0.03863,-0.32421,0.01828,0.39578,93.0,17.59,11 x 11,17.09,17.6,413.0,0.18,0.2,570 x 880,0.18,-0.04451,0.00916,0.02775,-0.18,-0.00137,0.34706,2460.0,17.0,0.04
74,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.929,0.01214,0.04036,-0.32707,0.01804,0.3783,21.0,16.1,300 x 300,16.14,16.56,414.0,0.23,0.23,150 x 170,0.24,-0.05341,0.01068,0.03173,-0.2159,-0.00149,0.34397,1798.0,16.0,0.037
75,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.92048,0.01351,0.0443,-0.36353,0.01786,0.37069,73.0,13.25,15 x 15,15.18,15.61,415.0,0.27,0.28,1126 x 342,0.28,-0.06238,0.01228,0.03613,-0.25431,-0.00158,0.33877,8564.0,15.0,0.035
76,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.94662,0.01222,0.03195,-0.1902,0.019,0.2995,60.0,12.18,15 x 300,13.91,14.48,416.0,0.32,0.34,1000 x 196,0.33,-0.07351,0.01408,0.04178,-0.30029,-0.00138,0.33471,3712.0,14.0,0.033
77,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.89226,0.0172,0.05498,-0.48525,0.01737,0.36304,4.0,13.33,300 x 300,13.31,13.8,417.0,0.39,0.42,1000 x 456,0.41,-0.08794,0.01627,0.04767,-0.36015,-0.00206,0.33312,3195.0,13.0,0.03
78,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.90472,0.0181,0.05024,-0.37664,0.01762,0.31762,8.0,12.9,20 x 250,12.06,12.78,418.0,0.48,0.5,19 x 108,0.46,-0.10406,0.01857,0.05338,-0.42503,-0.0024,0.33026,3329.0,12.0,0.028
79,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.89375,0.02034,0.05365,-0.40011,0.01805,0.30372,17.0,12.82,20 x 300,11.18,11.73,419.0,0.57,0.6,346 x 43,0.63,-0.12219,0.02098,0.05971,-0.49246,-0.00246,0.32629,2607.0,11.0,0.026
80,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.85012,0.0236,0.06925,-0.61954,0.01701,0.33312,264.0,10.16,75 x 75,10.47,11.06,420.0,0.72,0.74,38 x 185,0.69,-0.14501,0.02356,0.06799,-0.58876,-0.00252,0.32688,21300.0,10.0,0.023
81,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.82784,0.02623,0.07539,-0.7013,0.01615,0.32966,146.0,8.64,25 x 20,9.62,10.19,421.0,0.83,0.86,85 x 35,0.85,-0.16628,0.02626,0.07434,-0.65603,-0.00371,0.32092,4836.0,9.0,0.021
82,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.80357,0.02897,0.08217,-0.77322,0.01569,0.32298,195.0,7.65,25 x 30,8.79,9.3,422.0,1.0,1.04,100 x 133,0.99,-0.19383,0.0291,0.08077,-0.75273,-0.00404,0.31956,6555.0,8.0,0.019
83,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.76692,0.03109,0.0906,-0.92638,0.01518,0.3324,222.0,7.04,250 x 90,8.19,8.51,423.0,1.19,1.22,114 x 64,1.28,-0.22156,0.03185,0.08848,-0.84083,-0.00446,0.31584,10472.0,7.0,0.016
84,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.73755,0.03369,0.09649,-0.99956,0.01462,0.32671,444.0,7.19,15 x 15,7.49,7.61,424.0,1.42,1.46,100 x 129,1.42,-0.25461,0.03449,0.09522,-0.93811,-0.00536,0.31448,6976.0,6.0,0.014
85,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.70976,0.03693,0.10092,-1.03344,0.01438,0.31401,930.0,6.81,5 x 5,6.67,6.74,425.0,1.68,1.71,60 x 60,1.69,-0.28917,0.03701,0.10154,-1.02346,-0.00586,0.31236,28831.0,5.0,0.012
86,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.6713,0.03896,0.10657,-1.1232,0.01297,0.31449,716.0,6.08,5 x 5,5.99,6.06,426.0,1.95,1.99,65 x 27,1.93,-0.32589,0.03955,0.10678,-1.09387,-0.00665,0.30816,12177.0,4.0,0.009
87,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.63245,0.04114,0.1116,-1.17793,0.01278,0.31009,1654.0,5.32,30 x 5,5.32,5.35,427.0,2.24,2.28,100 x 20,2.28,-0.36469,0.04193,0.1116,-1.14303,-0.00709,0.30254,16158.0,3.0,0.007
88,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.59122,0.04286,0.1153,-1.21894,0.01221,0.3059,5604.0,4.75,23 x 25,4.66,4.72,428.0,2.62,2.67,22 x 8,2.65,-0.40724,0.04344,0.115,-1.19783,-0.00864,0.30133,22976.0,2.0,0.005
89,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.54808,0.04388,0.11689,-1.25223,0.011,0.3054,10495.0,4.18,52 x 36,4.1,4.14,429.0,3.01,3.06,7 x 7,2.97,-0.45073,0.04489,0.11729,-1.21779,-0.00956,0.29753,22290.0,1.0,0.002
90,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.50428,0.04521,0.11778,-1.23511,0.01034,0.29794,24160.0,3.57,50 x 20,3.5,3.53,430.0,3.52,3.5,25 x 126,3.46,-0.4958,0.04591,0.1183,-1.22789,-0.00961,0.29746,41613.0,0.0,0.0
91,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.45761,0.04563,0.11721,-1.20732,0.00953,0.29443,20521.0,3.04,30 x 52,2.97,3.02,431.0,3.91,3.92,8 x 18,4.09,-0.54285,0.0467,0.11735,-1.17352,-0.01039,0.28668,14578.0,1.0,0.002
92,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.41151,0.04526,0.11466,-1.15646,0.00819,0.29055,22399.0,2.6,31 x 36,2.51,2.54,432.0,4.43,4.49,6 x 6,4.44,-0.59061,0.0462,0.11458,-1.12703,-0.01148,0.28425,16799.0,2.0,0.005
93,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.36406,0.04476,0.11088,-1.06793,0.00715,0.28286,22463.0,2.14,1 x 26,2.04,2.09,433.0,5.0,5.07,5 x 5,5.0,-0.63714,0.04513,0.11129,-1.05128,-0.01272,0.28021,12421.0,3.0,0.007
94,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.31899,0.04303,0.10588,-0.97979,0.00608,0.28054,21926.0,1.72,2 x 50,1.69,1.72,434.0,5.79,5.86,5 x 5,5.63,-0.67424,0.04162,0.10665,-1.02849,-0.0127,0.29167,8114.0,4.0,0.009
95,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.26745,0.04167,0.09748,-0.82373,0.00538,0.2674,38995.0,1.31,34 x 29,1.26,1.3,435.0,6.28,6.34,4 x 4,6.35,-0.73016,0.04117,0.09808,-0.83465,-0.01413,0.26999,9514.0,5.0,0.012
96,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.23203,0.03792,0.09056,-0.74443,0.0047,0.27179,28023.0,1.08,55 x 98,1.05,1.1,436.0,6.8,7.1,300 x 30,7.34,-0.77975,0.0385,0.08777,-0.67211,-0.01452,0.2574,3979.0,6.0,0.014
97,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.19528,0.03444,0.08152,-0.6367,0.004,0.26983,17123.0,0.87,87 x 35,0.84,0.87,437.0,7.49,8.01,40 x 1,7.77,-0.81688,0.03434,0.07849,-0.57209,-0.01425,0.25698,1853.0,7.0,0.016
98,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.15489,0.03072,0.07047,-0.49663,0.00329,0.2617,15634.0,0.62,43 x 81,0.61,0.63,438.0,8.3,8.75,300 x 300,10.48,-0.85687,0.02969,0.06721,-0.43952,-0.01396,0.24712,1385.0,8.0,0.019
99,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.13143,0.02699,0.06322,-0.42972,0.00263,0.26683,10860.0,0.52,1 x 50,0.51,0.52,439.0,9.14,9.62,300 x 300,11.06,-0.88628,0.02464,0.05638,-0.35327,-0.01386,0.24413,125.0,9.0,0.021
100,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.10453,0.0232,0.05305,-0.33595,0.00203,0.26427,31078.0,0.41,17 x 302,0.38,0.39,440.0,9.98,10.5,35 x 25,12.18,-0.91537,0.01877,0.04549,-0.2298,-0.01205,0.23491,757.0,10.0,0.023
101,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.08162,0.01943,0.04477,-0.25757,0.00117,0.26172,9833.0,0.29,150 x 920,0.28,0.29,441.0,10.79,11.4,300 x 300,11.04,-0.94329,0.00965,0.03217,-0.0849,-0.00893,0.21523,170.0,11.0,0.026
102,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.06187,0.01603,0.03635,-0.19092,0.00126,0.25891,5795.0,0.21,621 x 910,0.2,0.21,442.0,11.73,12.32,300 x 300,12.66,-0.9512,0.00211,0.02815,-0.01564,-0.00585,0.20933,43.0,12.0,0.028
103,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.04631,0.01284,0.02858,-0.13813,0.00065,0.25634,8417.0,0.15,1332 x 150,0.14,0.15,443.0,12.45,13.74,2 x 1,14.17,-0.94436,0.00727,0.03161,-0.08525,-0.00915,0.2493,127.0,13.0,0.03
104,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.03479,0.01024,0.02299,-0.10044,0.00055,0.25601,8978.0,0.11,119 x 798,0.1,0.11,444.0,13.4,14.88,2 x 2,15.86,-0.93935,0.0085,0.03458,-0.13027,-0.01005,0.28016,13.0,14.0,0.033
105,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.02621,0.00807,0.01756,-0.07273,0.00071,0.25569,7560.0,0.07,807 x 1138,0.07,0.08,445.0,14.64,15.18,20 x 300,15.6,-1.0,0.0,0.0,0.0,0.0,,567.0,15.0,0.035
106,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.01739,0.0057,0.01243,-0.04481,-0.00015,0.2495,3777.0,0.06,2625 x 286,0.04,0.05,446.0,15.74,16.35,20 x 300,15.94,-0.94927,0.00246,0.02934,-0.03527,-0.00647,0.28271,5.0,16.0,0.037
107,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0135,0.00459,0.0101,-0.03417,0.00057,0.2539,1806.0,0.04,153 x 973,0.03,0.04,447.0,16.73,17.13,11 x 20,16.46,-1.0,0.0,0.0,0.0,0.0,,17.0,17.0,0.04
108,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00999,0.00351,0.00739,-0.02459,0.00048,0.25498,3469.0,0.03,1153 x 1485,0.02,0.03,448.0,17.72,18.12,20 x 20,19.02,-1.0,0.0,0.0,0.0,0.0,,38.0,18.0,0.042
109,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00653,0.00232,0.00474,-0.01482,-0.00023,0.25028,2145.0,0.02,1829 x 1149,0.01,0.02,449.0,18.31,19.49,2 x 20,19.17,-1.0,0.0,0.0,0.0,0.0,,11.0,19.0,0.044
110,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00577,0.00216,0.00478,-0.0141,0.00028,0.26162,3837.0,0.01,905 x 1550,0.01,0.02,450.0,19.59,20.11,20 x 299,20.1,-1.0,0.0,0.0,0.0,0.0,,479.0,20.0,0.047
111,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00595,0.00199,0.00495,-0.0145,0.00044,0.27285,1980.0,0.01,736 x 2951,0.01,0.02,451.0,20.59,21.1,20 x 300,22.8,-1.0,0.0,0.0,0.0,0.0,,25.0,21.0,0.049
112,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0056,0.00187,0.00443,-0.01483,0.00011,0.28358,1201.0,0.01,586 x 3009,0.01,0.02,452.0,21.31,22.48,2 x 20,23.64,-1.0,0.0,0.0,0.0,0.0,,14.0,22.0,0.051
113,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0051,0.00173,0.00441,-0.01406,-6e-05,0.29482,1247.0,0.01,336 x 3081,0.01,0.02,453.0,22.32,23.77,2 x 2,23.16,-0.94662,0.00126,0.02946,-0.03527,-0.00649,0.40144,26.0,23.0,0.054
114,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00464,0.00165,0.00479,-0.01502,0.00034,0.30574,709.0,0.01,236 x 3117,0.01,0.02,454.0,23.59,24.29,20 x 20,22.56,-1.0,0.0,0.0,0.0,0.0,,12.0,24.0,0.056
115,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00367,0.0012,0.00334,-0.00979,-0.00041,0.30469,1138.0,0.01,136 x 1000,0.01,0.01,455.0,24.32,25.77,2 x 2,25.94,-0.94674,0.00099,0.0303,-0.03503,-0.00557,0.43497,4.0,25.0,0.058
116,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00165,0.00075,0.00214,-0.00474,3e-05,0.29529,848.0,0.01,0 x 3699,0.0,0.01,456.0,25.59,26.1,20 x 300,27.01,-1.0,0.0,0.0,0.0,0.0,,4.0,26.0,0.06
117,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00186,0.0007,0.00169,-0.00464,-6e-05,0.30464,42.0,0.01,0 x 1173,0.0,0.01,457.0,26.32,27.77,2 x 2,27.9,-0.94582,0.00083,0.02996,-0.03525,-0.0065,0.46824,1.0,27.0,0.063
118,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00142,0.00061,0.00211,-0.00521,5e-05,0.31459,136.0,0.01,0 x 1153,0.0,0.01,458.0,27.36,28.37,4 x 2,28.95,-1.0,0.0,0.0,0.0,0.0,,4.0,28.0,0.065
119,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00208,0.00063,0.00205,-0.005,0.00034,0.32459,327.0,0.01,0 x 886,0.0,0.01,459.0,28.59,29.1,20 x 300,24.2,-1.0,0.0,0.0,0.0,0.0,,4.0,29.0,0.067
120,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00155,0.0006,0.00199,-0.00474,0.00015,0.33425,1006.0,0.01,0 x 3238,0.0,0.01,460.0,29.32,30.1,2 x 20,29.17,-1.0,0.0,0.0,0.0,0.0,,4.0,30.0,0.07
121,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00216,0.00058,0.00201,-0.00503,-0.00013,0.34436,274.0,0.01,0 x 1054,0.0,0.01,461.0,30.32,31.1,2 x 20,28.08,-1.0,0.0,0.0,0.0,0.0,,0.0,31.0,0.072
122,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00157,0.00049,0.00184,-0.00466,-0.00042,0.35403,677.0,0.01,0 x 1055,0.0,0.01,462.0,31.48,32.1,300 x 300,28.6,-1.0,0.0,0.0,0.0,0.0,,1.0,32.0,0.074
123,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00207,0.00053,0.00115,-0.00471,0.00035,0.3636,66.0,0.01,0 x 1063,0.0,0.01,463.0,32.6,33.22,300 x 300,0.0,-1.0,0.0,0.0,0.0,0.0,,,33.0,0.077
124,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00144,0.00045,0.00143,-0.00491,-0.00011,0.3736,22.0,0.01,0 x 2643,0.0,0.01,464.0,33.59,34.38,20 x 300,34.36,-1.0,0.0,0.0,0.0,0.0,,5.0,34.0,0.079
125,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00179,0.00049,0.00131,-0.00457,0.00015,0.3829,154.0,0.01,0 x 2312,0.0,0.01,465.0,34.32,35.77,2 x 2,31.58,-0.94316,0.00055,0.03152,-0.03556,-0.00592,0.60313,1.0,35.0,0.081
126,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0017,0.00038,0.00101,-0.0055,-0.0004,0.39227,2.0,0.01,0 x 2309,0.0,0.01,466.0,35.6,36.1,300 x 219,34.57,-1.0,0.0,0.0,0.0,0.0,,0.0,36.0,0.084
127,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00157,0.00039,0.0013,-0.00545,0.00011,0.40243,27.0,0.01,0 x 3037,0.0,0.01,467.0,36.59,37.77,20 x 2,32.67,-0.93959,0.00184,0.03329,-0.16966,-0.00763,0.67876,1.0,37.0,0.086
128,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0016,0.00035,0.00149,-0.00512,0.00048,0.41131,1361.0,0.01,0 x 6292,0.0,0.01,468.0,37.32,38.1,2 x 20,20.0,-1.0,0.0,0.0,0.0,0.0,,0.0,38.0,0.088
129,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00119,0.00034,0.0018,-0.00488,-0.00023,0.42135,0.0,0.01,0 x 3536,0.0,0.01,469.0,38.59,39.1,20 x 300,32.64,-1.0,0.0,0.0,0.0,0.0,,0.0,39.0,0.091
130,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00102,0.0004,0.00122,-0.00519,-0.0003,0.43039,41.0,0.01,0 x 2349,0.0,0.01,470.0,39.32,40.1,2 x 20,40.13,-1.0,0.0,0.0,0.0,0.0,,2.0,40.0,0.093
131,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00139,0.00037,0.00127,-0.00476,-0.00037,0.43998,0.0,0.01,0 x 38,0.0,0.01,471.0,40.32,41.29,2 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,41.0,0.095
132,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00157,0.00031,0.00095,-0.00493,-1e-05,0.44886,1.0,0.01,0 x 15,0.0,0.01,472.0,41.6,42.1,300 x 224,56.35,-1.0,0.0,0.0,0.0,0.0,,0.0,42.0,0.098
133,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00168,0.00033,0.00123,-0.00501,-0.00024,0.45838,1.0,0.01,0 x 78,0.0,0.01,473.0,42.59,43.77,20 x 2,0.0,-0.93802,0.0014,0.03347,-0.17034,-0.00771,0.77934,,43.0,0.1
134,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00158,0.00029,0.00098,-0.0053,0.00018,0.46794,4.0,0.01,0 x 50,0.0,0.01,474.0,43.32,44.1,2 x 20,59.03,-1.0,0.0,0.0,0.0,0.0,,0.0,44.0,0.102
135,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00165,0.0003,0.00094,-0.00504,-0.00023,0.47714,2.0,0.01,0 x 3706,0.0,0.01,475.0,44.32,45.1,2 x 20,43.6,-1.0,0.0,0.0,0.0,0.0,,1.0,45.0,0.105
136,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00273,0.00041,0.00209,-0.01016,0.0001,0.51683,0.0,0.01,0 x 2295,0.0,0.02,476.0,45.6,46.1,300 x 226,32.72,-1.0,0.0,0.0,0.0,0.0,,0.0,46.0,0.107
137,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00101,0.00026,0.00115,-0.00475,-0.00016,0.49535,0.0,0.01,0 x 38,0.0,0.01,477.0,46.59,47.77,20 x 2,0.0,-0.93663,0.0012,0.03365,-0.16999,-0.00734,0.84664,,47.0,0.109
138,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00147,0.00026,0.00112,-0.00527,-0.00017,0.50423,0.0,0.01,0 x 2352,0.0,0.01,478.0,47.32,48.1,2 x 20,33.7,-1.0,0.0,0.0,0.0,0.0,,0.0,48.0,0.112
139,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0023,0.00043,0.00161,-0.00987,2e-05,0.54531,0.0,0.01,0 x 2300,0.0,0.02,479.0,48.59,49.77,20 x 2,0.0,-0.93579,0.00113,0.03432,-0.17009,-0.00772,0.88014,,49.0,0.114
140,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00104,0.0003,0.00137,-0.00453,-0.00042,0.52218,0.0,0.01,0 x 3442,0.0,0.01,480.0,49.32,50.77,2 x 2,28.96,-0.93838,0.00023,0.03246,-0.03511,-0.00647,0.85664,0.0,50.0,0.116
141,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00243,0.0004,0.00233,-0.00951,0.00018,0.56192,,0.0,0 x 2303,0.0,0.02,481.0,50.6,51.1,300 x 226,0.0,-1.0,0.0,0.0,0.0,0.0,,,51.0,0.119
142,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00137,0.00023,0.0013,-0.00535,-0.00048,0.54066,0.0,0.01,0 x 2773,0.0,0.01,482.0,51.59,52.42,20 x 300,0.0,-1.0,0.0,0.0,0.0,0.0,,,52.0,0.121
143,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00119,0.00022,0.00072,-0.0053,0.00049,0.54905,0.0,0.01,0 x 38,0.0,0.01,483.0,52.32,53.77,2 x 2,51.19,-0.93714,0.00023,0.03281,-0.03544,-0.00621,0.90735,4.0,53.0,0.123
144,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00073,0.00024,0.00089,-0.00466,0.00033,0.55774,0.0,0.01,0 x 38,0.0,0.01,484.0,53.6,54.1,300 x 227,66.78,-1.0,0.0,0.0,0.0,0.0,,0.0,54.0,0.126
145,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00146,0.00019,0.00118,-0.00543,-0.00032,0.56694,0.0,0.01,0 x 3763,0.0,0.01,485.0,54.32,55.16,2 x 253,35.0,-1.0,0.0,0.0,0.0,0.0,,0.0,55.0,0.128
146,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00149,0.00031,0.00168,-0.01023,0.00026,0.61286,0.0,0.01,0 x 2308,0.0,0.02,486.0,55.32,56.77,2 x 2,51.18,-0.93593,0.00018,0.03346,-0.03465,-0.00611,0.95736,2.0,56.0,0.13
